item_id,piece_id,piece_type,scale_factor
narrow_sword_t3,cleaver_guard_5,Guard,100
narrow_sword_t3,vlandian_grip_14,Handle,100
narrow_sword_t3,vlandian_pommel_6,Pommel,100
cleaver_sword_t3,cleaver_blade_1,Blade,100
cleaver_sword_t3,cleaver_guard_1,Guard,100
cleaver_sword_t3,sturgian_grip_14,Handle,100
cleaver_sword_t3,sturgian_pommel_1,Pommel,100
vlandia_sword_3_t4,vlandian_blade_7,Blade,110
vlandia_sword_3_t4,vlandian_guard_5,Guard,100
vlandia_sword_3_t4,vlandian_grip_4,Handle,100
vlandia_sword_3_t4,vlandian_pommel_7,Pommel,100
vlandia_sword_4_t4,vlandian_blade_5,Blade,105
vlandia_sword_4_t4,vlandian_guard_4,Guard,100
vlandia_sword_4_t4,vlandian_grip_10,Handle,100
vlandia_sword_4_t4,vlandian_pommel_7,Pommel,100
empire_sword_4_t4,empire_blade_6,Blade,105
empire_sword_4_t4,empire_guard_2,Guard,100
empire_sword_4_t4,empire_grip_5,Handle,100
empire_sword_4_t4,empire_pommel_5,Pommel,100
empire_sword_5_t4,empire_blade_5,Blade,105
empire_sword_5_t4,empire_guard_4,Guard,100
empire_sword_5_t4,empire_grip_11,Handle,100
empire_sword_5_t4,empire_pommel_5,Pommel,100
aserai_sword_4_t4,aserai_blade_10,Blade,105
aserai_sword_4_t4,aserai_guard_9,Guard,100
aserai_sword_4_t4,aserai_grip_9,Handle,100
aserai_sword_4_t4,aserai_pommel_5,Pommel,100
aserai_sword_5_t4,aserai_blade_8,Blade,110
aserai_sword_5_t4,aserai_guard_8,Guard,100
aserai_sword_5_t4,aserai_grip_25,Handle,100
aserai_sword_5_t4,aserai_pommel_5,Pommel,100
aserai_sword_6_t4,aserai_blade_1,Blade,105
aserai_sword_6_t4,aserai_guard_3,Guard,100
aserai_sword_6_t4,aserai_grip_29,Handle,100
aserai_sword_6_t4,aserai_pommel_5,Pommel,100
khuzait_sword_4_t4,khuzait_blade_1,Blade,105
khuzait_sword_4_t4,khuzait_guard_9,Guard,100
khuzait_sword_4_t4,khuzait_grip_15,Handle,100
khuzait_sword_4_t4,khuzait_pommel_4,Pommel,100
khuzait_sword_5_t4,khuzait_blade_2,Blade,110
khuzait_sword_5_t4,khuzait_guard_7,Guard,100
khuzait_sword_5_t4,khuzait_grip_8,Handle,100
khuzait_sword_5_t4,khuzait_pommel_4,Pommel,100
sturgia_sword_4_t4,sturgian_blade_2,Blade,105
sturgia_sword_4_t4,sturgian_guard_2,Guard,100
sturgia_sword_4_t4,sturgian_grip_7,Handle,100
sturgia_sword_4_t4,sturgian_pommel_8,Pommel,100
sturgia_sword_5_t4,sturgian_blade_6,Blade,100
sturgia_sword_5_t4,sturgian_guard_5,Guard,100
sturgia_sword_5_t4,sturgian_grip_25,Handle,100
sturgia_sword_5_t4,sturgian_pommel_8,Pommel,100
battania_sword_4_t4,battania_blade_1,Blade,110
battania_sword_4_t4,battania_guard_3,Guard,100
battania_sword_4_t4,battania_grip_1,Handle,100
battania_sword_4_t4,battania_pommel_4,Pommel,100
pointed_falchion_sword_t4,cleaver_blade_3,Blade,100
pointed_falchion_sword_t4,cleaver_guard_1,Guard,100
pointed_falchion_sword_t4,empire_grip_5,Handle,100
pointed_falchion_sword_t4,empire_pommel_1,Pommel,100
ridged_sabre_sword_t4,khuzait_blade_8,Blade,90
ridged_sabre_sword_t4,empire_guard_1,Guard,100
ridged_sabre_sword_t4,khuzait_noble_grip_3,Handle,100
ridged_sabre_sword_t4,khuzait_noble_pommel_4,Pommel,100
broad_arming_sword_t4,vlandian_blade_2,Blade,100
broad_arming_sword_t4,vlandian_guard_4,Guard,100
broad_arming_sword_t4,vlandian_noble_grip_2,Handle,100
broad_arming_sword_t4,vlandian_pommel_7,Pommel,100
desert_long_sword_t4,aserai_blade_7,Blade,100
desert_long_sword_t4,aserai_guard_9,Guard,100
desert_long_sword_t4,aserai_grip_24,Handle,100
desert_long_sword_t4,aserai_noble_pommel_1,Pommel,100
vlandia_sword_5_t5,vlandian_blade_3,Blade,100
vlandia_sword_5_t5,vlandian_guard_8,Guard,100
vlandia_sword_5_t5,vlandian_grip_20,Handle,100
vlandia_sword_5_t5,vlandian_pommel_9,Pommel,100
empire_sword_6_t5,empire_blade_7,Blade,100
empire_sword_6_t5,empire_guard_5,Guard,100
empire_sword_6_t5,empire_grip_17,Handle,100
empire_sword_6_t5,empire_pommel_3,Pommel,100
empire_sword_7_t2,aserai_blade_18,Blade,98
empire_sword_7_t2,battania_guard_6,Guard,
empire_sword_7_t2,empire_grip_6,Handle,
empire_sword_7_t2,aserai_pommel_4,Pommel,
bat_sword_7_t2,battania_blade_2,Blade,98
bat_sword_7_t2,battania_guard_5,Guard,
bat_sword_7_t2,battania_noble_grip_1,Handle,
bat_sword_7_t2,nord_sword_pommel_04,Pommel,
aserai_sword_7_t5,aserai_blade_11,Blade,100
aserai_sword_7_t5,aserai_guard_2,Guard,100
aserai_sword_7_t5,aserai_grip_8,Handle,100
aserai_sword_7_t5,aserai_pommel_8,Pommel,100
sturgia_sword_5_t5,sturgian_blade_8,Blade,100
sturgia_sword_5_t5,sturgian_guard_4,Guard,100
sturgia_sword_5_t5,sturgian_grip_36,Handle,100
sturgia_sword_5_t5,sturgian_pommel_12,Pommel,100
battania_sword_5_t5,battania_blade_5,Blade,100
battania_sword_5_t5,battania_guard_9,Guard,100
battania_sword_5_t5,battania_grip_4,Handle,100
battania_sword_5_t5,battania_pommel_8,Pommel,100
vlandia_noble_sword_1_t5,vlandian_noble_blade_4,Blade,105
vlandia_noble_sword_1_t5,vlandian_noble_guard_3,Guard,100
vlandia_noble_sword_1_t5,vlandian_noble_grip_3,Handle,100
vlandia_noble_sword_1_t5,vlandian_noble_pommel_4,Pommel,100
vlandia_noble_sword_2_t5,vlandian_noble_blade_1,Blade,100
vlandia_noble_sword_2_t5,vlandian_noble_guard_1,Guard,100
vlandia_noble_sword_2_t5,vlandian_noble_grip_4,Handle,100
vlandia_noble_sword_2_t5,vlandian_noble_pommel_1,Pommel,100
vlandia_noble_sword_3_t5,vlandian_noble_blade_2,Blade,105
vlandia_noble_sword_3_t5,vlandian_noble_guard_3,Guard,100
vlandia_noble_sword_3_t5,vlandian_noble_grip_4,Handle,100
vlandia_noble_sword_3_t5,vlandian_noble_pommel_3,Pommel,100
vlandia_noble_sword_4_t5,vlandian_noble_blade_3,Blade,
vlandia_noble_sword_4_t5,vlandian_noble_guard_4,Guard,
vlandia_noble_sword_4_t5,sturgian_noble_grip_2,Handle,
vlandia_noble_sword_4_t5,vlandian_noble_pommel_2,Pommel,
empire_noble_sword_1_t5,empire_noble_blade_1,Blade,100
empire_noble_sword_1_t5,empire_noble_guard_1,Guard,100
empire_noble_sword_1_t5,empire_grip_17,Handle,100
empire_noble_sword_1_t5,empire_noble_pommel_3,Pommel,100
empire_noble_sword_2_t5,empire_blade_7,Blade,100
empire_noble_sword_2_t5,empire_noble_guard_4,Guard,100
empire_noble_sword_2_t5,empire_noble_grip_2,Handle,100
empire_noble_sword_2_t5,empire_noble_pommel_4,Pommel,100
empire_noble_sword_3_t5,empire_noble_blade_4,Blade,90
empire_noble_sword_3_t5,empire_noble_guard_3,Guard,90
empire_noble_sword_3_t5,empire_noble_grip_4,Handle,90
empire_noble_sword_3_t5,empire_noble_pommel_2,Pommel,90
aserai_noble_sword_1_t5,aserai_noble_blade_2,Blade,100
aserai_noble_sword_1_t5,aserai_noble_guard_2,Guard,100
aserai_noble_sword_1_t5,aserai_noble_grip_1,Handle,100
aserai_noble_sword_1_t5,aserai_noble_pommel_2,Pommel,100
aserai_noble_sword_2_t5,aserai_noble_blade_1,Blade,100
aserai_noble_sword_2_t5,aserai_noble_guard_4,Guard,100
aserai_noble_sword_2_t5,aserai_noble_grip_4,Handle,100
aserai_noble_sword_2_t5,aserai_noble_pommel_4,Pommel,100
aserai_noble_sword_3_t5,aserai_noble_blade_4,Blade,100
aserai_noble_sword_3_t5,aserai_noble_guard_3,Guard,100
aserai_noble_sword_3_t5,aserai_noble_grip_2,Handle,100
aserai_noble_sword_3_t5,aserai_noble_pommel_3,Pommel,100
aserai_noble_sword_4_t5,aserai_noble_blade_3,Blade,100
aserai_noble_sword_4_t5,aserai_noble_guard_1,Guard,100
aserai_noble_sword_4_t5,aserai_noble_grip_3,Handle,100
aserai_noble_sword_4_t5,aserai_noble_pommel_1,Pommel,100
khuzait_noble_sword_1_t5,khuzait_noble_blade_2,Blade,100
khuzait_noble_sword_1_t5,khuzait_noble_guard_1,Guard,100
khuzait_noble_sword_1_t5,khuzait_noble_grip_2,Handle,100
khuzait_noble_sword_1_t5,khuzait_noble_pommel_1,Pommel,100
khuzait_noble_sword_2_t5,khuzait_noble_blade_1,Blade,100
khuzait_noble_sword_2_t5,khuzait_noble_guard_2,Guard,100
khuzait_noble_sword_2_t5,khuzait_noble_grip_2,Handle,100
khuzait_noble_sword_2_t5,khuzait_noble_pommel_2,Pommel,100
khuzait_noble_sword_3_t5,khuzait_noble_blade_2,Blade,100
khuzait_noble_sword_3_t5,khuzait_noble_guard_3,Guard,100
khuzait_noble_sword_3_t5,khuzait_noble_grip_1,Handle,100
khuzait_noble_sword_3_t5,khuzait_noble_pommel_3,Pommel,100
sturgia_noble_sword_1_t5,sturgian_noble_blade_2,Blade,100
sturgia_noble_sword_1_t5,sturgian_noble_guard_2,Guard,100
sturgia_noble_sword_1_t5,sturgian_noble_grip_1,Handle,100
sturgia_noble_sword_1_t5,sturgian_noble_pommel_3,Pommel,100
sturgia_noble_sword_2_t5,sturgian_noble_blade_3,Blade,100
sturgia_noble_sword_2_t5,sturgian_noble_guard_1,Guard,100
sturgia_noble_sword_2_t5,sturgian_noble_grip_2,Handle,100
sturgia_noble_sword_2_t5,sturgian_noble_pommel_4,Pommel,100
sturgia_noble_sword_3_t5,sturgian_noble_blade_1,Blade,100
sturgia_noble_sword_3_t5,sturgian_noble_guard_3,Guard,100
sturgia_noble_sword_3_t5,sturgian_noble_grip_3,Handle,100
sturgia_noble_sword_3_t5,sturgian_noble_pommel_2,Pommel,100
sturgia_noble_sword_4_t5,sturgian_noble_blade_4,Blade,100
sturgia_noble_sword_4_t5,sturgian_noble_guard_4,Guard,100
sturgia_noble_sword_4_t5,sturgian_noble_grip_4,Handle,100
sturgia_noble_sword_4_t5,sturgian_noble_pommel_1,Pommel,100
battania_noble_sword_1_t5,battania_noble_blade_1,Blade,100
battania_noble_sword_1_t5,battania_noble_guard_1,Guard,100
battania_noble_sword_1_t5,battania_grip_4,Handle,100
battania_noble_sword_1_t5,battania_pommel_5,Pommel,100
battania_noble_sword_2_t5,battania_blade_3_fine_steel,Blade,100
battania_noble_sword_2_t5,battania_guard_5,Guard,100
battania_noble_sword_2_t5,battania_grip_1,Handle,100
battania_noble_sword_2_t5,battania_pommel_8,Pommel,100
battania_noble_sword_3_t5,battania_noble_blade_2,Blade,90
battania_noble_sword_3_t5,battania_noble_guard_1,Guard,90
battania_noble_sword_3_t5,battania_noble_grip_1,Handle,90
battania_noble_sword_3_t5,battania_noble_pommel_1,Pommel,90
battania_2hsword_1_t2,battania_blade_3_iron,Blade,110
battania_2hsword_1_t2,battania_guard_8,Guard,100
battania_2hsword_1_t2,sturgian_grip_27,Handle,100
battania_2hsword_1_t2,sturgian_pommel_4,Pommel,100
bastard_sword_t2,empire_blade_4,Blade,
bastard_sword_t2,cleaver_guard_2,Guard,
bastard_sword_t2,sturgian_grip_33,Handle,
bastard_sword_t2,sturgian_pommel_7,Pommel,
battania_2hsword_2_t3,battania_blade_3,Blade,110
battania_2hsword_2_t3,battania_guard_3,Guard,100
battania_2hsword_2_t3,sturgian_grip_25,Handle,110
battania_2hsword_2_t3,empire_pommel_4,Pommel,100
battania_2hsword_3_t3,sturgian_blade_3,Blade,110
battania_2hsword_3_t3,sturgian_guard_10,Guard,100
battania_2hsword_3_t3,battania_grip_2,Handle,105
battania_2hsword_3_t3,empire_pommel_4,Pommel,100
cleaver_2hsword_t3,cleaver_blade_4,Blade,110
cleaver_2hsword_t3,cleaver_guard_1,Guard,100
cleaver_2hsword_t3,cleaver_grip_8,Handle,105
cleaver_2hsword_t3,cleaver_pommel_2,Pommel,100
western_2hsword_t3,vlandian_blade_8,Blade,100
western_2hsword_t3,vlandian_guard_1,Guard,100
western_2hsword_t3,vlandian_grip_16,Handle,105
western_2hsword_t3,vlandian_pommel_4,Pommel,100
kaskara_2hsword_t3,empire_blade_5,Blade,100
kaskara_2hsword_t3,aserai_guard_5,Guard,100
kaskara_2hsword_t3,aserai_grip_21,Handle,105
kaskara_2hsword_t3,aserai_pommel_9,Pommel,100
nord_2hsword_s6,nord_sword_blade_11,Blade,85
nord_2hsword_s6,nord_sword_guard_08,Guard,120
nord_2hsword_s6,sturgian_grip_20,Handle,85
nord_2hsword_s6,nord_sword_pommel_08,Pommel,90
nord_2hsword_s8,nord_sword_blade_12,Blade,120
nord_2hsword_s8,nord_sword_guard_01,Guard,85
nord_2hsword_s8,sturgian_grip_20,Handle,105
nord_2hsword_s8,nord_sword_pommel_01,Pommel,85
nord_2hsword_s7,nord_sword_blade_14,Blade,115
nord_2hsword_s7,nord_sword_guard_07,Guard,120
nord_2hsword_s7,sturgian_grip_20,Handle,100
nord_2hsword_s7,nord_sword_pommel_07,Pommel,80
battania_2hsword_4_t4,battania_blade_6,Blade,110
battania_2hsword_4_t4,sturgian_guard_6,Guard,100
battania_2hsword_4_t4,sturgian_grip_20,Handle,100
battania_2hsword_4_t4,battania_pommel_9,Pommel,100
battania_2hsword_99,battania_blade_7,Blade,85
battania_2hsword_99,sturgian_guard_6,Guard,85
battania_2hsword_99,sturgian_grip_20,Handle,85
battania_2hsword_99,battania_pommel_9,Pommel,85
battania_2hsword_6,battania_blade_7,Blade,110
battania_2hsword_6,sturgian_guard_6,Guard,100
battania_2hsword_6,sturgian_grip_20,Handle,100
battania_2hsword_6,battania_pommel_9,Pommel,100
northern_2hsword_t4,sturgian_blade_4,Blade,100
northern_2hsword_t4,sturgian_guard_12,Guard,100
northern_2hsword_t4,sturgian_grip_22,Handle,100
northern_2hsword_t4,sturgian_pommel_10,Pommel,100
battania_2hsword_5_t4,empire_blade_6,Blade,100
battania_2hsword_5_t4,battania_guard_6,Guard,100
battania_2hsword_5_t4,battania_grip_9,Handle,100
battania_2hsword_5_t4,battania_pommel_4,Pommel,100
western_2hsword_t4,vlandian_blade_2,Blade,100
western_2hsword_t4,vlandian_guard_5,Guard,100
western_2hsword_t4,vlandian_grip_7,Handle,100
western_2hsword_t4,vlandian_pommel_7,Pommel,100
ridged_2hsword_t4,khuzait_blade_8,Blade,110
ridged_2hsword_t4,khuzait_guard_9,Guard,100
ridged_2hsword_t4,khuzait_grip_17,Handle,100
ridged_2hsword_t4,khuzait_pommel_4,Pommel,100
ridged_3hsword_t4,khuzait_blade_1,Blade,90
ridged_3hsword_t4,khuzait_guard_9,Guard,100
ridged_3hsword_t4,aserai_grip_15,Handle,100
ridged_3hsword_t4,nord_sword_pommel_02,Pommel,100
war_razor_2hsword_t4,cleaver_blade_5,Blade,100
war_razor_2hsword_t4,cleaver_guard_5,Guard,100
war_razor_2hsword_t4,cleaver_grip_7,Handle,100
war_razor_2hsword_t4,cleaver_pommel_2,Pommel,100
southern_broad_2hsword_t4,aserai_blade_5,Blade,100
southern_broad_2hsword_t4,aserai_guard_8,Guard,100
southern_broad_2hsword_t4,empire_grip_14,Handle,100
southern_broad_2hsword_t4,cleaver_pommel_2,Pommel,100
battania_2hsword_5_t5,battania_blade_5,Blade,110
battania_2hsword_5_t5,battania_guard_9,Guard,100
battania_2hsword_5_t5,battania_grip_6,Handle,110
battania_2hsword_5_t5,battania_pommel_9,Pommel,100
vlandia_2hsword_1_t5,vlandian_blade_3,Blade,100
vlandia_2hsword_1_t5,vlandian_guard_7,Guard,100
vlandia_2hsword_1_t5,vlandian_grip_8,Handle,100
vlandia_2hsword_1_t5,vlandian_pommel_4,Pommel,100
vlandia_2hsword_2_t5,vlandian_blade_3,Blade,110
vlandia_2hsword_2_t5,vlandian_guard_8,Guard,100
vlandia_2hsword_2_t5,vlandian_grip_7,Handle,100
vlandia_2hsword_2_t5,vlandian_pommel_9,Pommel,100
seax,dagger_blade_3,Blade,93
seax,sturgian_dagger_guard_8,Guard,90
seax,aserai_grip_3,Handle,110
seax,khuzait_pommel_2,Pommel,
celtic_dagger,dagger_blade_6,Blade,110
celtic_dagger,battania_dagger_guard_9,Guard,
celtic_dagger,aserai_grip_8,Handle,
celtic_dagger,battania_pommel_9,Pommel,
Broad_Skaen,dagger_blade_7,Blade,110
Broad_Skaen,battania_dagger_guard_1,Guard,90
Broad_Skaen,battania_grip_1,Handle,110
Broad_Skaen,battania_pommel_5,Pommel,90
pugio,dagger_blade_1,Blade,110
pugio,empire_dagger_guard_3,Guard,
pugio,vlandian_grip_1,Handle,
pugio,vlandian_pommel_1,Pommel,
hooked_cleaver,dagger_blade_9,Blade,106
hooked_cleaver,sturgian_dagger_guard_1,Guard,
hooked_cleaver,sturgian_grip_1,Handle,
hooked_cleaver,aserai_pommel_3,Pommel,
gladius_b,dagger_blade_1,Blade,110
gladius_b,khuzait_dagger_guard_6,Guard,
gladius_b,aserai_grip_5,Handle,
gladius_b,vlandian_pommel_5,Pommel,90
vlandia_mace_1_t2,mace_head_22,Blade,110
vlandia_mace_1_t2,mace_handle_6,Handle,100
empire_mace_1_t2,mace_head_23,Blade,100
empire_mace_1_t2,mace_handle_3,Handle,100
aserai_mace_1_t2,mace_head_17,Blade,110
aserai_mace_1_t2,mace_handle_6,Handle,100
aserai_mace_2_t2,mace_head_1,Blade,100
aserai_mace_2_t2,mace_handle_6,Handle,100
khuzait_mace_1_t2,mace_head_14,Blade,
khuzait_mace_1_t2,mace_handle_8,Handle,
khuzait_mace_1_t2,empire_pommel_1,Pommel,
battania_mace_1_t2,mace_head_6,Blade,100
battania_mace_1_t2,mace_handle_3,Handle,100
battania_mace_2_t2,mace_head_5,Blade,100
battania_mace_2_t2,mace_handle_6,Handle,100
aserai_mace_3_t3,mace_head_19,Blade,110
aserai_mace_3_t3,mace_handle_7,Handle,110
aserai_mace_4_t3,mace_head_19,Blade,100
aserai_mace_4_t3,mace_handle_11,Handle,100
aserai_mace_4_t3,spear_pommel_12,Pommel,
battania_mace_1_t3,mace_head_9,Blade,
battania_mace_1_t3,mace_handle_7,Handle,
battania_mace_1_t3,spear_pommel_8,Pommel,
light_mace_t3,mace_head_20,Blade,
light_mace_t3,mace_handle_12,Handle,
light_mace_t3,spear_pommel_5,Pommel,
steel_mace_t3,mace_head_4,Blade,100
steel_mace_t3,mace_handle_4,Handle,110
morningstar_mace_t3,mace_head_9,Blade,
morningstar_mace_t3,mace_handle_1,Handle,
morningstar_mace_t3,empire_pommel_4,Pommel,
vlandia_mace_2_t4,mace_head_16,Blade,
vlandia_mace_2_t4,mace_handle_10,Handle,
vlandia_mace_2_t4,spear_pommel_5,Pommel,
empire_mace_2_t4,mace_head_3,Blade,
empire_mace_2_t4,mace_handle_9,Handle,
empire_mace_2_t4,empire_pommel_5,Pommel,90
empire_mace_3_t4,mace_head_8,Blade,
empire_mace_3_t4,mace_handle_10,Handle,
empire_mace_3_t4,spear_pommel_11,Pommel,90
empire_mace_6_t4,mace_head_20,Blade,
empire_mace_6_t4,mace_handle_10,Handle,
empire_mace_6_t4,spear_pommel_11,Pommel,90
aserai_mace_4_t4,mace_head_15,Blade,100
aserai_mace_4_t4,mace_handle_5,Handle,100
khuzait_mace_2_t4,mace_head_11,Blade,100
khuzait_mace_2_t4,mace_handle_5,Handle,100
khuzait_mace_3_t4,mace_head_10,Blade,100
khuzait_mace_3_t4,mace_handle_4,Handle,100
shishpar_mace_t4,mace_head_21,Blade,115
shishpar_mace_t4,mace_handle_10,Handle,
shishpar_mace_t4,spear_pommel_5,Pommel,90
eastern_steel_mace_t4,mace_head_26,Blade,
eastern_steel_mace_t4,mace_handle_11,Handle,
eastern_steel_mace_t4,vlandian_pommel_2,Pommel,90
vlandia_mace_3_t5,mace_head_2,Blade,
vlandia_mace_3_t5,mace_handle_9,Handle,
vlandia_mace_3_t5,spear_pommel_9,Pommel,108
empire_mace_4_t5,mace_head_13,Blade,
empire_mace_4_t5,mace_handle_13,Handle,
empire_mace_4_t5,empire_noble_pommel_1,Pommel,
aser_mace_4_t5,mace_head_26,Blade,110
aser_mace_4_t5,mace_handle_11,Handle,80
aser_mace_4_t5,spear_pommel_12,Pommel,100
empire_mace_5_t5,mace_head_7,Blade,100
empire_mace_5_t5,mace_handle_5,Handle,100
khuzait_mace_4_t5,mace_head_12,Blade,
khuzait_mace_4_t5,mace_handle_15,Handle,
khuzait_mace_4_t5,khuzait_noble_pommel_1,Pommel,90
aserai_mace_5_t4,mace_head_34,Blade,110
aserai_mace_5_t4,axe_craft_1_handle,Handle,
aserai_mace_5_t4,khuzait_noble_pommel_1,Pommel,
aserai_mace_6_t4,mace_head_38,Blade,90
aserai_mace_6_t4,mace_handle_20,Handle,135
aserai_mace_6_t4,aserai_noble_pommel_2,Pommel,
sturgia_mace_2_t4,mace_head_33,Blade,90
sturgia_mace_2_t4,mace_handle_20,Handle,110
sturgia_mace_2_t4,vlandian_pommel_6,Pommel,
sturgia_mace_1_t3,mace_head_37,Blade,110
sturgia_mace_1_t3,mace_handle_20,Handle,
sturgia_mace_1_t3,khuzait_noble_pommel_3,Pommel,
western_javelin_1_t2,spear_blade_15,Blade,100
western_javelin_1_t2,default_polearm_guard,Guard,100
western_javelin_1_t2,spear_handle_2,Handle,100
western_javelin_1_t2,default_polearm_pommel,Pommel,100
northern_javelin_1_t2,spear_blade_16,Blade,100
northern_javelin_1_t2,spear_guard_15,Guard,90
northern_javelin_1_t2,spear_handle_9,Handle,80
northern_javelin_1_t2,default_polearm_pommel,Pommel,100
eastern_javelin_1_t2,spear_blade_37,Blade,120
eastern_javelin_1_t2,default_polearm_guard,Guard,100
eastern_javelin_1_t2,naval_axe_handle06_jav_hewn,Handle,110
eastern_javelin_1_t2,default_polearm_pommel,Pommel,100
spear_blade_10_hewns,spear_blade_10_hewn,Blade,100
spear_blade_10_hewns,spear_banner_17_hewn,Guard,100
spear_blade_10_hewns,naval_axe_handle03_hewn,Handle,100
spear_blade_10_hewns,nord_spear_pommel_4_hewn,Pommel,100
western_javelin_2_t3,nord_spear_blade_2,Blade,80
western_javelin_2_t3,default_polearm_guard,Guard,100
western_javelin_2_t3,spear_handle_9,Handle,90
western_javelin_2_t3,spear_pommel_12,Pommel,100
western_javelin_3_t3,spear_blade_10,Blade,65
western_javelin_3_t3,default_polearm_guard,Guard,100
western_javelin_3_t3,spear_handle_11,Handle,80
western_javelin_3_t3,spear_pommel_12,Pommel,100
generic_javelin_1_t3,spear_blade_10,Blade,90
generic_javelin_1_t3,spear_guard_15,Guard,90
generic_javelin_1_t3,spear_handle_11,Handle,100
generic_javelin_1_t3,default_polearm_pommel,Pommel,100
northern_javelin_2_t3,nord_spear_blade_3,Blade,120
northern_javelin_2_t3,default_polearm_guard,Guard,100
northern_javelin_2_t3,spear_handle_10,Handle,130
northern_javelin_2_t3,default_polearm_pommel,Pommel,100
northern_javelin_4_t3,spear_blade_41,Blade,60
northern_javelin_4_t3,default_polearm_guard,Guard,100
northern_javelin_4_t3,naval_axe_handle06_jav_hewn,Handle,90
northern_javelin_4_t3,spear_pommel_12,Pommel,100
northern_javelin_5_t5,nord_spear_blade_11,Blade,65
northern_javelin_5_t5,default_polearm_guard,Guard,100
northern_javelin_5_t5,naval_axe_handle06_jav_hewn,Handle,125
northern_javelin_5_t5,default_polearm_pommel,Pommel,100
northern_javelin_6_t5,nord_spear_blade_10,Blade,55
northern_javelin_6_t5,default_polearm_guard,Guard,100
northern_javelin_6_t5,spear_handle_2,Handle,95
northern_javelin_6_t5,default_polearm_pommel,Pommel,100
northern_javelin_6_t6,nord_spear_blade_11,Blade,105
northern_javelin_6_t6,default_polearm_guard,Guard,100
northern_javelin_6_t6,spear_handle_10,Handle,120
northern_javelin_6_t6,default_polearm_pommel,Pommel,100
eastern_javelin_2_t3,nord_spear_blade_4,Blade,65
eastern_javelin_2_t3,default_polearm_guard,Guard,100
eastern_javelin_2_t3,spear_handle_10,Handle,90
eastern_javelin_2_t3,default_polearm_pommel,Pommel,100
western_javelin_3_t4,spear_blade_10,Blade,110
western_javelin_3_t4,default_polearm_guard,Guard,100
western_javelin_3_t4,spear_handle_11,Handle,110
western_javelin_3_t4,spear_pommel_5,Pommel,100
empire_javelin_1_t4,spear_blade_38,Blade,110
empire_javelin_1_t4,default_polearm_guard,Guard,100
empire_javelin_1_t4,axe_craft_5_handle_hewn,Handle,125
empire_javelin_1_t4,default_polearm_pommel,Pommel,100
empire_javelin_1_t5,nord_spear_blade_8_hewn,Blade,80
empire_javelin_1_t5,default_polearm_guard,Guard,100
empire_javelin_1_t5,axe_craft_24_handle_hewn,Handle,115
empire_javelin_1_t5,default_polearm_pommel,Pommel,100
northern_javelin_3_t4,nord_spear_blade_12,Blade,90
northern_javelin_3_t4,default_polearm_guard,Guard,100
northern_javelin_3_t4,spear_handle_11,Handle,90
northern_javelin_3_t4,spear_pommel_5,Pommel,100
sturg_javelin_3_t2,nord_spear_blade_5_hewn,Blade,50
sturg_javelin_3_t2,default_polearm_guard,Guard,100
sturg_javelin_3_t2,spear_handle_2,Handle,97
sturg_javelin_3_t2,spear_pommel_5,Pommel,100
sturg_javelin_3_t4,nord_spear_blade_12,Blade,115
sturg_javelin_3_t4,default_polearm_guard,Guard,100
sturg_javelin_3_t4,spear_handle_10,Handle,115
sturg_javelin_3_t4,spear_pommel_5,Pommel,100
eastern_javelin_3_t4,spear_blade_27,Blade,100
eastern_javelin_3_t4,default_polearm_guard,Guard,100
eastern_javelin_3_t4,spear_handle_10,Handle,100
eastern_javelin_3_t4,spear_pommel_12,Pommel,100
highland_throwing_axe_1_t2,axe_craft_23_head_hewn,Blade,80
highland_throwing_axe_1_t2,coh_mace_handle_1_hewn,Handle,100
southern_throwing_axe_1_t4,axe_craft_27_head_hewn,Blade,90
southern_throwing_axe_1_t4,naval_axe_handle06_hewn,Handle,70
northern_throwing_axe_1_t1,axe_craft_13_head,Blade,100
northern_throwing_axe_1_t1,axe_craft_28_handle,Handle,100
woodland_throwing_axe_1_t1,coh_dagger_blade_1_hewn,Blade,90
woodland_throwing_axe_1_t1,coh_dagger_grip_1_hewn,Handle,
woodland_throwing_axe_1_t1,sturgian_pommel_3,Pommel,
western_throwing_axe_1_t1,axe_craft_4_head,Blade,
western_throwing_axe_1_t1,axe_craft_28_handle,Handle,
lowland_throwing_knife,dagger_blade_11,Blade,
lowland_throwing_knife,aserai_dagger_guard_4,Guard,
lowland_throwing_knife,sturgian_grip_5,Handle,
lowland_throwing_knife,khuzait_pommel_1,Pommel,
leafblade_throwing_knife,dagger_blade_11,Blade,90
leafblade_throwing_knife,sturgian_dagger_guard_5,Guard,110
leafblade_throwing_knife,khuzait_grip_2,Handle,
leafblade_throwing_knife,vlandian_pommel_1,Pommel,
desert_throwing_knife,dagger_blade_13,Blade,60
desert_throwing_knife,aserai_dagger_guard_4,Guard,40
desert_throwing_knife,coh_dagger_grip_1_hewn,Handle,70
desert_throwing_knife,aserai_pommel_3,Pommel,40
celtic_throwing_dagger,dagger_blade_10,Blade,90
celtic_throwing_dagger,battania_dagger_guard_8,Guard,
celtic_throwing_dagger,sturgian_grip_14,Handle,
celtic_throwing_dagger,cleaver_pommel_4,Pommel,
empire_throwingknife_t5,dagger_blade_12,Blade,110
empire_throwingknife_t5,empire_dagger_guard_3,Guard,110
empire_throwingknife_t5,empire_grip_2,Handle,110
