troop_id,troop_name,roster_index,slot,item_id,item_name,family,item_kind,crafting_template,mount_state,source_row,source_reference,swing_damage,swing_speed,thrust_damage,thrust_speed,raw_speed_rating,stack_amount,evidence_grade,eligible_usage_pairs
grafton_horseman,Grafton Horseman,0,Item0,mallister_sword,Mallister Sword,melee,CraftedItem,OneHandedSword,mounted,54349,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54349,,,,,,,crafted_unvalidated,0
grafton_horseman,Grafton Horseman,0,Item2,grafton_spear,Grafton Spear,melee,CraftedItem,TwoHandedPolearm,mounted,54351,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54351,,,,,,,crafted_unvalidated,0
grafton_houseguard,Grafton House Guard,0,Item0,westerling_axe,Westerling Axe,melee,CraftedItem,OneHandedAxe,dismounted,54323,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54323,,,,,,,crafted_unvalidated,0
grafton_houseguard,Grafton House Guard,0,Item2,grafton_spear,Grafton Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54325,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54325,,,,,,,crafted_unvalidated,0
grafton_levy,Grafton Levy,0,Item0,sturgia_sword_1_t2,Tapered Blade,melee,CraftedItem,OneHandedSword,dismounted,54305,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54305,,,,,,,crafted_unvalidated,0
grafton_man_at_arms,Grafton Man at Arms,0,Item0,westerling_axe,Westerling Axe,melee,CraftedItem,OneHandedAxe,dismounted,54316,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54316,,,,,,,crafted_unvalidated,0
grafton_man_at_arms,Grafton Man at Arms,0,Item2,grafton_spear,Grafton Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,54318,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54318,,,,,,,crafted_unvalidated,0
grafton_recruit,Grafton Recruit,0,Item0,sturgia_sword_1_t2,Tapered Blade,melee,CraftedItem,OneHandedSword,dismounted,54302,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54302,,,,,,,crafted_unvalidated,0
grafton_rider,Grafton Rider,0,Item0,sturgia_sword_3_t3,Pointy Warsword,melee,CraftedItem,OneHandedSword,mounted,54340,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54340,,,,,,,crafted_unvalidated,0
grafton_rider,Grafton Rider,0,Item2,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,mounted,54342,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=54342,,,,,,,crafted_unvalidated,0
greyjoy_archer,Greyjoy Archer,0,Item2,short_sword_t3,Short Sword,melee,CraftedItem,OneHandedSword,dismounted,49281,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49281,,,,,,,crafted_unvalidated,0
greyjoy_fingerdancer,Greyjoy Finger Dancer,0,Item0,sturgia_sword_5_t4,Fullered Narrow Warsword,melee,CraftedItem,OneHandedSword,dismounted,49271,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49271,,,,,,,crafted_unvalidated,0
greyjoy_footman,Greyjoy Footman,0,Item0,sturgia_sword_1_t2,Tapered Blade,melee,CraftedItem,OneHandedSword,dismounted,49253,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49253,,,,,,,crafted_unvalidated,0
greyjoy_horseman,Greyjoy Horseman,0,Item1,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,49315,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49315,,,,,,,crafted_unvalidated,0
greyjoy_horseman,Greyjoy Horseman,0,Item2,sturgia_lance_2_t5,Heavy Druzhinnik Lance,melee,CraftedItem,TwoHandedPolearm,mounted,49316,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49316,,,,,,,crafted_unvalidated,0
greyjoy_houseguard,Greyjoy Deckman,0,Item0,sturgia_sword_5_t4,Fullered Narrow Warsword,melee,CraftedItem,OneHandedSword,dismounted,49264,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49264,,,,,,,crafted_unvalidated,0
greyjoy_houseguard,Greyjoy Deckman,0,Item3,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,49266,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49266,,,,,,,crafted_unvalidated,0
greyjoy_marksman,Greyjoy Marksman,0,Item2,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49288,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49288,,,,,,,crafted_unvalidated,0
greyjoy_recruit,Greyjoy Deckhand,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,49240,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49240,,,,,,,crafted_unvalidated,0
greyjoy_recruit,Greyjoy Deckhand,1,Item0,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,49243,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49243,,,,,,,crafted_unvalidated,0
greyjoy_recruit,Greyjoy Deckhand,2,Item0,peasant_hammer_2_t1,Wooden Hammer,melee,CraftedItem,Mace,dismounted,49247,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49247,,,,,,,crafted_unvalidated,0
greyjoy_recruit,Greyjoy Deckhand,3,Item0,peasant_sickle_1_t1,Sickle,melee,CraftedItem,OneHandedAxe,dismounted,49250,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49250,,,,,,,crafted_unvalidated,0
greyjoy_rider,Greyjoy Rider,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,mounted,49304,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49304,,,,,,,crafted_unvalidated,0
greyjoy_rider,Greyjoy Rider,0,Item3,empire_lance_1_t3,Light Cavalry Lance,melee,CraftedItem,TwoHandedPolearm,mounted,49306,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49306,,,,,,,crafted_unvalidated,0
greyjoy_sniper,Greyjoy Sniper,0,Item1,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,49296,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49296,,,,,,,crafted_unvalidated,0
greyjoy_soldier,Greyjoy Soldier,0,Item0,sturgia_sword_1_t2,Tapered Blade,melee,CraftedItem,OneHandedSword,dismounted,49258,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49258,,,,,,,crafted_unvalidated,0
greyjoy_soldier,Greyjoy Soldier,0,Item3,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,49260,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49260,,,,,,,crafted_unvalidated,0
guard_crownlands,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,28605,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=28605,,,,,,,crafted_unvalidated,0
guard_crownlands,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,28610,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=28610,,,,,,,crafted_unvalidated,0
guard_dragonstone,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,22872,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=22872,,,,,,,crafted_unvalidated,0
guard_dragonstone,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,22877,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=22877,,,,,,,crafted_unvalidated,0
guard_freefolk,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,18830,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=18830,,,,,,,crafted_unvalidated,0
guard_freefolk,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,18835,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=18835,,,,,,,crafted_unvalidated,0
guard_ghiscari,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,26586,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=26586,,,,,,,crafted_unvalidated,0
guard_ghiscari,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,26591,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=26591,,,,,,,crafted_unvalidated,0
guard_ibbenese,Guard,0,Item1,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,45618,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=45618,,,,,,,crafted_unvalidated,0
guard_ibbenese,Guard,1,Item1,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,45623,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=45623,,,,,,,crafted_unvalidated,0
guard_lorathi,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,36322,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=36322,,,,,,,crafted_unvalidated,0
guard_lorathi,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,36327,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=36327,,,,,,,crafted_unvalidated,0
guard_lyseni,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,40568,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=40568,,,,,,,crafted_unvalidated,0
guard_lyseni,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,40573,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=40573,,,,,,,crafted_unvalidated,0
guard_myrish,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,38452,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=38452,,,,,,,crafted_unvalidated,0
guard_myrish,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,38457,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=38457,,,,,,,crafted_unvalidated,0
guard_nightswatch,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,19793,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=19793,,,,,,,crafted_unvalidated,0
guard_nightswatch,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,19798,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=19798,,,,,,,crafted_unvalidated,0
guard_norvos,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,32074,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=32074,,,,,,,crafted_unvalidated,0
guard_norvos,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,32079,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=32079,,,,,,,crafted_unvalidated,0
guard_of_the_crossing,Guard of the Crossing,0,Item0,vlandia_sword_4_t4,Ridged Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,48435,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48435,,,,,,,crafted_unvalidated,0
guard_of_the_crossing,Guard of the Crossing,0,Item2,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,48437,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48437,,,,,,,crafted_unvalidated,0
guard_pentoshi,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,37394,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=37394,,,,,,,crafted_unvalidated,0
guard_pentoshi,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,37399,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=37399,,,,,,,crafted_unvalidated,0
guard_qartheen,Guard,0,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46590,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46590,,,,,,,crafted_unvalidated,0
guard_qartheen,Guard,1,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46596,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46596,,,,,,,crafted_unvalidated,0
guard_qartheen,Guard,2,Item0,imperial_spear_t2,Short Militia Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46602,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46602,,,,,,,crafted_unvalidated,0
guard_qohorik,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,35264,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=35264,,,,,,,crafted_unvalidated,0
guard_qohorik,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,35269,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=35269,,,,,,,crafted_unvalidated,0
guard_reach,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,25324,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=25324,,,,,,,crafted_unvalidated,0
guard_reach,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,25329,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=25329,,,,,,,crafted_unvalidated,0
guard_river,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,21646,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=21646,,,,,,,crafted_unvalidated,0
guard_river,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,21651,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=21651,,,,,,,crafted_unvalidated,0
guard_sarnor,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,29985,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=29985,,,,,,,crafted_unvalidated,0
guard_sarnor,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,29990,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=29990,,,,,,,crafted_unvalidated,0
guard_skagosi,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,31026,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=31026,,,,,,,crafted_unvalidated,0
guard_skagosi,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,31031,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=31031,,,,,,,crafted_unvalidated,0
guard_stormlands,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,24098,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=24098,,,,,,,crafted_unvalidated,0
guard_stormlands,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,24103,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=24103,,,,,,,crafted_unvalidated,0
guard_summer,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,42880,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=42880,,,,,,,crafted_unvalidated,0
guard_summer,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,42885,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=42885,,,,,,,crafted_unvalidated,0
guard_tyroshi,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,39510,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=39510,,,,,,,crafted_unvalidated,0
guard_tyroshi,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,39515,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=39515,,,,,,,crafted_unvalidated,0
guard_vale,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,20420,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=20420,,,,,,,crafted_unvalidated,0
guard_vale,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,20425,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=20425,,,,,,,crafted_unvalidated,0
guard_valyrian,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,33148,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=33148,,,,,,,crafted_unvalidated,0
guard_valyrian,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,33153,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=33153,,,,,,,crafted_unvalidated,0
guard_volantine,Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,34206,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=34206,,,,,,,crafted_unvalidated,0
guard_volantine,Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,34211,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=34211,,,,,,,crafted_unvalidated,0
guard_wight,Dead Guard,0,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,44129,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=44129,,,,,,,crafted_unvalidated,0
guard_wight,Dead Guard,1,Item1,billhook_polearm_t2,Billhook,melee,CraftedItem,TwoHandedPolearm,dismounted,44134,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=44134,,,,,,,crafted_unvalidated,0
guard_yiti,Guard,0,Item1,eastern_spear_3_t3,Weighted Steppe Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,41691,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=41691,,,,,,,crafted_unvalidated,0
guard_yiti,Guard,1,Item1,eastern_spear_3_t3,Weighted Steppe Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,41696,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=41696,,,,,,,crafted_unvalidated,0
harlaw_archer,Harlaw Archer,0,Item2,short_sword_t3,Short Sword,melee,CraftedItem,OneHandedSword,dismounted,52042,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52042,,,,,,,crafted_unvalidated,0
harlaw_captain,Harlaw Captain,0,Item0,war_scythe,War Scythe,melee,CraftedItem,TwoHandedAxe,dismounted,52032,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52032,,,,,,,crafted_unvalidated,0
harlaw_captain,Harlaw Captain,0,Item2,sturgia_axe_4_t4,Veteran Warrior Axe,melee,CraftedItem,OneHandedAxe,dismounted,52034,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52034,,,,,,,crafted_unvalidated,0
harlaw_chief_mate,Harlaw Chief Mate,0,Item0,sturgia_axe_4_t4,Veteran Warrior Axe,melee,CraftedItem,OneHandedAxe,dismounted,52023,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52023,,,,,,,crafted_unvalidated,0
harlaw_chief_mate,Harlaw Chief Mate,0,Item2,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52025,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52025,,,,,,,crafted_unvalidated,0
harlaw_footman,Harlaw Footman,0,Item0,northern_battle_axe_t3,Simple Raider Battle Axe,melee,CraftedItem,OneHandedAxe,dismounted,52009,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52009,,,,,,,crafted_unvalidated,0
harlaw_footman,Harlaw Footman,0,Item3,northern_spear_2_t3,Broad Leaf Shaped Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52011,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52011,,,,,,,crafted_unvalidated,0
